1,3,20.046
1,3,46.72
1,3,16.67
1,3,-59.144
1,3,2.7716
1,3,-23.446
1,3,-47.352
1,3,55.672
1,3,19.631
1,3,6.5887
1,3,-7.9236
1,3,-42.939
1,3,-1.0768
1,3,-23.289
1,3,45.135
1,3,-19.74
1,3,-8.9793
1,3,-11.022
1,3,-4.6051
1,3,15.873
1,3,9.4081
1,3,-6.5169
1,1,12.624
1,1,25.964
1,1,33.531
1,1,-21.137
1,1,6.2117
1,1,-11.647
1,1,12.086
1,1,-41.503
1,1,51.376
1,1,-33.933
1,1,-41.225
1,1,28.505
1,1,-39.758
1,1,2.0379
1,1,16.939
1,1,-14.297
1,1,-43.148
1,1,-6.6006
1,1,4.9238
1,1,-66.671
1,1,-3.4338
1,1,-30.349
1,1,-12.864
1,1,-79.656
1,1,61.45
1,1,63.39
1,1,9.0426
1,1,30.539
1,1,-12.793
1,1,-45.421
1,1,-1.1344
1,1,45.294
1,1,-4.6193
1,1,-20.534
1,1,42.392
1,1,-5.3673
1,1,-37.952
1,2,13.527
1,2,-17.639
1,2,-58.117
1,2,-47.509
1,2,5.0457
1,2,31.732
1,2,19.216
1,2,10.923
1,2,-47.813
1,2,5.6942
1,2,-7.5468
1,2,3.753
1,2,12.476
1,2,-27.62
1,2,-2.436
1,2,-51.413
1,2,-22.903
1,2,-51.135
1,2,-16.219
1,2,49.882
1,2,12.741
1,2,-47.054
1,2,-50.713
1,2,12.256
1,2,48.155
1,2,-57.27
1,2,15.888
1,2,27.353
1,2,-56.193
1,2,37.228
1,2,23.215
1,2,-6.9365
1,2,-29.378
1,2,-59.646
2,3,0.55961
2,3,8.694
2,3,14.071
2,3,0.59118
2,3,74.015
2,3,-17.446
2,3,12.363
2,3,-7.9
2,3,-2.8908
2,3,-12.618
2,3,-5.0365
2,3,8.3072
2,3,-16.788
2,3,-15.325
2,3,-5.4064
2,3,18.387
2,3,12.413
2,3,-20.563
2,3,12.709
2,3,19.017
2,3,48.893
2,3,-12.959
2,3,34.265
2,3,-6.4494
2,3,0.56509
2,3,13.093
2,3,1.8015
2,1,-9.645
2,1,-15.529
2,1,-21.699
2,1,2.3472
2,1,-2.6686
2,1,8.4537
2,1,-17.924
2,1,-49.678
2,1,2.8024
2,1,8.2022
2,1,-49.223
2,1,-6.2072
2,1,-48.874
2,1,-4.9679
2,1,-38.027
2,1,-8.3048
2,1,-4.6558
2,1,24.636
2,1,12.52
2,1,4.9947
2,1,-8.3374
2,1,-7.4751
2,1,-5.312
2,1,-6.1559
2,1,-12.059
2,1,-16.327
2,1,36.298
2,1,-3.6033
2,1,12.024
2,1,-17.593
2,1,10.765
2,1,-5.9186
2,1,-16.941
2,1,0.45531
2,1,5.0301
2,1,-20.794
2,1,3.0801
2,1,3.8842
2,1,14.295
2,1,-7.5352
2,1,23.605
2,1,30.421
2,1,48.527
2,1,15.018
2,1,22.147
2,1,6.9604
2,1,1.9535
2,1,-11.661
2,1,5.3054
2,1,1.3647
2,1,2.7252
2,1,5.7271
2,1,-29.489
2,1,-10.272
2,1,-4.4389
2,1,21.724
2,1,-7.2877
2,1,-1.8886
2,1,28.036
2,1,-2.9683
2,1,8.1103
2,1,-12.694
2,1,-6.0395
2,1,2.1085
2,1,17.162
2,1,3.9837
2,1,5.476
2,1,-4.0167
2,1,4.3244
2,1,26.703
2,1,-29.655
2,1,-6.4164
2,1,5.9138
2,1,-8.5781
2,1,2.5252
2,1,7.6544
2,1,14.81
2,1,58.102
2,1,-60.525
2,1,-51.08
2,1,2.6999
2,2,15.676
2,2,-1.1418
2,2,15.097
2,2,20.971
2,2,-32.672
2,2,9.1242
2,2,9.921
2,2,4.4557
2,2,-10.087
2,2,-3.7858
2,2,-0.93565
2,2,91.465
2,2,43.945
2,2,-29.183
2,2,9.7416
2,2,-12.245
2,2,-14.066
2,2,9.8967
2,2,4.482
2,2,-16.178
2,2,36.424
2,2,-20.856
2,2,10.667
2,2,12.777
2,2,34.98
2,2,2.0673
2,2,0.45633
2,2,-6.3801
2,2,-1.4714
2,2,-10.185
2,2,2.0804
2,2,-1.8391
2,2,-1.7202
2,2,-25.076
2,2,18.121
2,2,15.725
2,2,3.3242
2,2,-10.188
2,2,3.9488
2,2,21.333
2,2,-15.131
2,2,-3.5806
2,2,-9.4745
2,2,26.609
2,2,4.5663
2,2,36.026
2,2,58.403
2,2,15.059
2,2,-53.978
2,2,-25.82
2,2,-24.267
2,2,-7.9056
2,2,-8.5048
2,2,-0.91719
2,2,-6.3259
2,2,21.438
2,2,8.0036
2,2,4.395
2,2,8.1672
2,2,21.522
2,2,-18.852
2,2,10.301
2,2,40.356
2,2,10.348
2,2,-8.5408
2,2,-0.76747
2,2,-5.2004
2,2,8.488
2,2,8.3055
2,2,10.958
2,2,15.281
2,2,3.9961
2,2,3.8257
2,2,-9.1592
2,2,-2.7543
2,2,-9.7547
2,2,-24.469
2,2,-18.655
2,2,-17.182
2,2,15.828
2,2,7.6796
2,2,-12.684
2,2,41.499
2,2,10.403
2,2,6.3142
2,2,22.384
2,2,-2.3874
2,2,-21.007
2,2,-33.372
2,2,3.4405
2,2,-1.266
2,2,25.484
2,2,-14.343
2,2,-10.959
2,2,-4.6988
2,2,-3.0421
2,2,-22.619
3,3,-0.98019
3,3,-19.186
3,3,22.387
3,3,-4.5981
3,3,3.237
3,3,15.029
3,3,3.5878
3,3,-19.366
3,3,31.227
3,3,8.5387
3,3,-4.4894
3,3,3.2909
3,3,47.037
3,3,-5.5018
3,3,-2.2486
3,3,11.366
3,3,2.9823
3,3,5.6658
3,3,-28.398
3,3,34.079
3,3,25.366
3,3,8.2522
3,3,31.111
3,3,47.393
3,3,0.18324
3,3,-14.859
3,3,-27.37
3,3,9.015
3,3,28.736
3,3,15.415
3,3,-12.394
3,3,24.741
3,3,11.359
3,3,1.2562
3,3,0.37562
3,3,18.771
3,3,-28.383
3,3,-9.5404
3,3,-4.0561
3,3,33.85
3,3,-15.328
3,3,8.8263
3,3,24.344
3,3,-1.2595
3,3,-14.047
3,3,33.477
3,3,-8.2001
3,3,13.71
3,3,-5.2843
3,3,46.389
3,3,9.659
3,3,-32.02
3,3,-6.9542
3,3,22.307
3,3,-19.853
3,3,-6.6854
3,3,-14.645
3,3,4.1473
3,3,-5.9745
3,3,-14.625
3,3,26.811
3,3,9.2432
3,3,-22.178
3,3,-28.734
3,3,-25.816
3,3,-13.047
3,3,10.552
3,3,17.886
3,3,27.076
3,3,22.303
3,3,28.916
3,3,0.94322
3,3,-23.888
3,3,-24.601
3,3,5.3932
3,3,-2.0458
3,3,-67.827
3,3,12.155
3,3,-13.17
3,3,3.5863
3,3,4.8461
3,3,-23.38
3,3,16.573
3,3,-7.3374
3,3,69.177
3,3,-48.734
3,3,-11.509
3,3,-3.9051
3,3,14.709
3,3,0.07618
3,3,-22.368
3,3,-18.37
3,3,-19.263
3,3,21.715
3,3,-19.465
3,3,-8.3212
3,3,9.3711
3,3,-21.22
3,3,2.7361
3,3,-7.6508
3,1,11.343
3,1,-1.0799
3,1,45.971
3,1,9.0885
3,1,-23.355
3,1,28.157
3,1,-6.9995
3,1,23.295
3,1,15.505
3,1,-43.396
3,1,-19.098
3,1,43.618
3,1,-15.737
3,1,21.268
3,1,-12.786
3,1,3.8052
3,1,45.161
3,1,-21.894
3,1,1.1873
3,1,16.348
3,1,-12.991
3,1,-12.275
3,1,-22.566
3,1,0.73704
3,1,-26.195
3,1,-31.139
3,1,-40.107
3,1,6.0497
3,1,3.2469
3,1,5.904
3,1,-50.528
3,1,-18.308
3,1,-31.907
3,1,-19.496
3,1,6.3221
3,1,-0.033579
3,1,-16.425
3,1,3.7855
3,1,18.994
3,1,26.07
3,1,-17.903
3,1,0.98293
3,1,14.125
3,1,12.846
3,1,-25.793
3,1,22.734
3,1,-1.1747
3,1,20.971
3,1,26.834
3,1,4.55
3,1,-2.4417
3,1,-9.0373
3,1,0.2162
3,1,10.386
3,1,2.6478
3,1,8.0394
3,1,-59.236
3,1,-28.94
3,1,47.451
3,1,44.816
3,1,-30.167
3,1,-19.926
3,1,24.846
3,1,20.18
3,1,-7.9762
3,1,-29.447
3,1,-3.2017
3,1,-15.19
3,1,24.626
3,1,-14.1
3,1,10.664
3,1,10.539
3,1,4.3289
3,1,10.504
3,1,-12.95
3,1,25.723
3,1,8.5204
3,1,31.89
3,1,-18.15
3,1,-16.977
3,1,9.7766
3,1,26.092
3,1,-14.836
3,1,5.6175
3,1,-25.863
3,1,-3.3367
3,1,28.484
3,1,-7.7473
3,1,-7.0011
3,1,-1.8108
3,1,16.807
3,1,6.5631
3,1,20.394
3,1,-14.093
3,1,2.827
3,1,-13.737
3,1,-16.747
3,1,-9.7609
3,1,-8.35
3,1,-16.476
3,1,-8.6428
3,1,24.153
3,1,1.2189
3,1,-12.983
3,1,-5.0177
3,1,17.167
3,1,-14.998
3,1,-22.01
3,1,-8.7871
3,1,-17.109
3,1,14.599
3,1,31.882
3,1,-51.301
3,1,8.5452
3,1,-2.7976
3,1,8.1848
3,1,-5.523
3,1,-24.676
3,1,14.997
3,1,3.8832
3,1,-25.983
3,1,25.563
3,1,-1.4708
3,1,-1.8031
3,1,25.496
3,1,-24.576
3,1,-19.918
3,1,19.426
3,1,20.973
3,1,22.891
3,1,4.1487
3,1,-34.026
3,1,-5.9971
3,1,4.4059
3,2,-29.376
3,2,-24.431
3,2,19.408
3,2,-17.915
3,2,-1.411
3,2,18.851
3,2,4.095
3,2,-44.606
3,2,-19.561
3,2,-30.047
3,2,-35.608
3,2,-17.22
3,2,4.9802
3,2,49.455
3,2,9.0313
3,2,-21.737
3,2,-38.899
3,2,10.804
3,2,-23.949
3,2,-31.263
3,2,17.596
3,2,-18.87
3,2,2.5791
3,2,-6.0258
3,2,-20.352
3,2,-13.673
3,2,0.30102
3,2,7.8795
3,2,-32.065
3,2,18.837
3,2,25.884
3,2,10.833
3,2,26.139
3,2,30.968
3,2,-19.367
3,2,29.458
4,3,42.825
4,3,-15.417
4,3,-15.469
4,3,-25.042
4,3,-32.441
4,3,0.60191
4,3,16.664
4,3,2.4002
4,3,4.4889
4,3,30.957
4,3,8.6778
4,3,1.5414
4,3,-2.0523
4,3,10.229
4,3,-4.4978
4,1,-11.618
4,1,9.9278
4,1,-3.3919
4,1,33.035
4,1,17.501
4,1,4.9148
4,1,17.545
4,1,23.82
4,1,-18.755
4,1,2.2949
4,1,-19.203
4,1,-30.292
4,1,-23.666
4,1,-2.5921
4,1,2.514
4,1,-39.278
4,1,19.585
4,1,47.469
4,1,9.451
4,1,6.4754
4,1,-21.39
4,1,2.6717
4,1,-9.2303
4,1,-0.31398
4,1,-5.2714
4,1,-14.643
4,1,5.7375
4,1,-51.361
4,1,-2.584
4,1,14.925
4,1,16.109
4,1,19.058
4,1,2.108
4,1,22.497
4,1,-12.488
4,1,-7.7475
4,1,-19.74
4,1,-10.144
4,1,-9.4929
4,1,-4.2694
4,2,-5.0332
4,2,-30.392
4,2,1.1742
4,2,-22.799
4,2,-23.774
4,2,-25.675
4,2,-4.4019
4,2,33.05
4,2,21.77
4,2,32.507
4,2,-1.1286
4,2,20.66
4,2,24.73
4,2,26.277
4,2,-35.66
4,2,-9.0903
4,2,63.404
4,2,-22.111
4,2,1.8242
4,2,48.23
4,2,21.625
4,2,-2.3421
4,2,9.3421
4,2,-0.97618
4,2,39.774
4,2,9.3427
4,2,3.3967
4,2,-4.9021
4,2,1.1602
4,2,22.661
4,2,-32.389
4,2,-19.81
4,2,-25.895
4,2,29.765
4,2,-17.693
4,2,4.7159
4,2,-3.2786
4,2,-17.875
4,2,14.666
4,2,17.328
4,2,14.276
4,2,34.329
4,2,15.897
4,2,2.4243
4,2,5.6991
4,2,1.1883
4,2,15.821
4,2,-22.893
4,2,19.617
4,2,9.8456
4,2,8.8805
4,2,19.15
4,2,10.024
4,2,-15.522
4,2,29.979
4,2,4.4051
4,2,44.89
4,2,15.421
4,2,-20.113
4,2,-6.602
4,2,-20.431
4,2,27.292
4,2,3.0106
4,2,37.452
4,2,26.966
4,2,-0.55388
4,2,25.351
4,2,-34.029
4,2,-0.90267
4,2,-55.751
4,2,12.41
4,2,9.8783
4,2,4.179
4,2,-10.66
4,2,-3.539
4,2,23.771
4,2,22.481
4,2,18.912
4,2,16.089
4,2,22.952
4,2,6.2663
4,2,20.198
4,2,-7.7903
4,2,10.097
4,2,-14.229
4,2,6.378
4,2,-11.531
4,2,21.653
4,2,-26.127
4,2,-23.279
4,2,-16.587
4,2,14.513
4,2,-23.997
4,2,-23.253
4,2,8.0164
4,2,-19.69
4,2,34.468
4,2,1.3438
4,2,6.6867
4,2,-12.769
4,2,-2.9691
4,2,2.237
4,2,0.37039
4,2,-14.944
4,2,-17.575
4,2,5.2444
4,2,10.522
4,2,-17.711
4,2,-35.805
4,2,-39.811
4,2,-15
4,2,36.217
4,2,6.5482
4,2,9.6969
4,2,-1.995
4,2,-19.528
4,2,7.0128
4,2,-29.16
4,2,-16.954
4,2,-6.4647
4,2,5.5532
4,2,7.6197
4,2,-3.7062
4,2,0.60781
4,2,8.1915
4,2,14.054
4,2,4.8255
4,2,-19.647
4,2,0.39374
4,2,-12.083
4,2,-4.0032
4,2,-9.8219
4,2,-29.538
4,2,-6.2594
4,2,-19.824
4,2,10.924
4,2,42.3
4,2,11.362
4,2,1.4328
4,2,-13.479
4,2,-8.1992
4,2,9.9912
4,2,12.41
4,2,-7.7255
4,2,0.99307
5,3,50.164
5,3,-13.758
5,3,10.643
5,3,6.8265
5,3,-12.869
5,3,7.7785
5,3,5.3876
5,3,14.211
5,3,13.576
5,3,0.89774
5,3,-4.7709
5,3,15.289
5,3,-0.51459
5,3,15.027
5,3,-6.1782
5,3,-3.7469
5,1,14.171
5,1,-17.224
5,1,-41.898
5,1,13.355
5,1,-22.791
5,1,31.376
5,1,27.414
5,1,23.813
5,1,26.067
5,1,27.234
5,1,22.209
5,1,16.774
5,1,3.8652
5,1,6.5442
5,1,-17.058
5,1,-31.136
5,1,-0.2649
5,1,77.372
5,1,-10.261
5,1,-7.0585
5,1,10.063
5,1,-15.852
5,1,54.549
5,1,30.483
5,1,11.061
5,1,48.105
5,1,-43.03
5,1,21.365
5,1,13.449
5,1,32.008
5,1,22.293
5,1,2.6641
5,1,-12.166
5,1,46.413
5,1,-4.278
5,1,-22.392
5,1,6.7304
5,1,-3.7359
5,1,12.591
5,1,7.2927
5,1,3.246
5,1,-3.2931
5,1,19.588
5,1,-9.6722
5,1,-26.956
5,1,19.795
5,1,27.496
5,1,-27.653
5,1,24.712
5,1,8.032
5,1,-13.81
5,1,36.475
5,1,-10.841
5,1,9.9696
5,1,8.5217
5,1,-15.289
5,1,1.2061
5,1,-8.0878
5,1,-11.622
5,1,-3.7735
5,1,-7.9757
5,1,20.299
5,1,-67.121
5,1,-1.4643
5,1,-2.0687
5,1,-11.742
5,1,-2.4937
5,1,-13.686
5,1,37.008
5,1,11.072
5,1,3.1871
5,1,9.9652
5,1,-10.67
5,1,11.509
5,1,14.581
5,1,-11.982
5,1,-24.045
5,1,-2.5121
5,1,3.7044
5,1,12.745
5,1,12.341
5,1,43.984
5,1,27.969
5,1,-3.5316
5,1,13.026
5,1,-13.063
5,1,-2.2171
5,1,-3.4914
5,1,16.589
5,1,11.077
5,1,25.097
5,1,-0.66649
5,1,-14.544
5,1,-10.55
5,1,-10.651
5,1,-11.224
5,1,37.718
5,1,-9.856
5,1,15.927
5,1,26.144
5,1,14.987
5,1,-17.23
5,1,-17.201
5,1,36.624
5,1,-13.326
5,1,-8.2839
5,1,-7.5063
5,1,7.3243
5,1,21.178
5,1,-0.14717
5,1,19.871
5,1,-2.2717
5,1,0.7581
5,1,11.88
5,1,-4.6864
5,1,-5.5475
5,1,9.2376
5,1,4.2893
5,1,-29.501
5,1,26.944
5,1,-1.3629
5,1,-58.283
5,1,-13.698
5,1,23.668
5,1,3.3922
5,1,-31.342
5,1,16.332
5,1,-67.892
5,1,16.329
5,1,15.216
5,1,-14.204
5,1,13.219
5,1,-6.793
5,1,6.5734
5,1,17.553
5,1,4.7956
5,1,-3.6474
5,1,11.169
5,1,5.3186
5,1,7.2262
5,1,22.91
5,1,0.032248
5,2,-9.9057
5,2,18.652
5,2,40.772
5,2,-102.16
5,2,-34.721
5,2,-22.762
5,2,59.387
5,2,-15.961
5,2,-19.772
5,2,-77.861
5,2,15.536
5,2,5.1069
5,2,-26.474
5,2,-8.338
5,2,-30.519
5,2,10.44
5,2,32.934
5,2,-2.4934
5,2,-24.33
5,2,-10.539
5,2,-9.7448
5,2,-0.37244
5,2,-16.771
5,2,30.351
5,2,-17.95
5,2,4.9506
5,2,0.6371
5,2,17.071
5,2,-6.3846
5,2,2.219
5,2,-12.369
5,2,0.88633
5,2,2.5358
5,2,10.449
5,2,4.4004
5,2,-15.942
5,2,6.9651
5,2,-12.9
5,2,-9.5397
5,2,-0.21987
5,2,8.1695
5,2,6.6477
5,2,23.267
5,2,28.245
5,2,-3.2771
5,2,-5.0079
5,2,10.415
5,2,2.5743
5,2,5.5117
5,2,13.026
5,2,-4.8599
5,2,-23.338
5,2,4.0492
5,2,-6.3151
5,2,21.983
5,2,0.72671
5,2,-5.3363
5,2,4.0308
5,2,-0.75516
5,2,16.236
5,2,-17.456
5,2,8.6947
5,2,-1.7281
5,2,17.06
7,3,24.402
7,3,-18.843
7,3,-6.0051
7,3,-29.273
7,3,-4.9224
7,3,19.057
7,3,-65.151
7,3,-39.697
7,3,-9.7944
7,3,-6.8945
7,3,2.6176
7,3,1.0018
7,3,-11.922
7,3,8.2785
7,3,-9.2479
7,3,33.49
7,3,14.131
7,3,-2.7818
7,3,-8.9386
7,3,43.325
7,3,-24.32
7,3,22.951
7,3,49.737
7,3,-30.811
7,3,42.2
7,3,-10.134
7,3,-23.73
7,3,-5.9486
7,3,-9.7737
7,1,21.746
7,1,24.36
7,1,21.611
7,1,43.76
7,1,-0.3629
7,1,13.995
7,1,-21.431
7,1,23.364
7,1,-8.4814
7,1,-0.73999
7,1,5.1482
7,1,-9.4324
7,1,-24.051
7,1,12.808
7,1,9.2258
7,1,27.876
7,1,-7.4051
7,1,-24.439
7,1,22.863
7,1,-24.679
7,1,8.9552
7,1,-45.339
7,1,6.1573
7,1,-18.784
7,1,-10.411
7,1,4.8045
7,1,11.168
7,1,49.848
7,1,-12.467
7,1,19.331
7,1,-25.544
7,1,-1.2484
7,1,-35.287
7,1,-12.07
7,1,32.669
7,1,19.32
7,1,5.1142
7,1,-39.387
7,1,-5.3891
7,1,23.122
7,1,16.853
7,1,-13.644
7,1,21.495
7,1,-62.113
7,1,-27.165
7,1,4.9219
7,1,-9.6783
7,1,-14.159
7,1,-7.0672
7,1,-27.967
7,1,-5.5212
7,1,23.518
7,1,13.929
7,1,10.416
7,1,-21.066
7,1,28.3
7,1,19.906
7,1,-26.504
7,1,15.516
7,1,-43.552
7,1,-18.11
7,1,-8.1524
7,1,-32.888
7,1,7.8519
7,1,0.6274
7,1,18.166
7,1,12.489
7,1,2.724
7,1,0.006118
7,1,-5.2379
7,1,25.165
7,1,4.4132
7,1,-32.327
7,1,24.233
7,1,54.802
7,1,21.545
7,1,15.813
7,1,-14.103
7,1,7.5143
7,1,-18.764
7,1,-7.3252
7,1,20.007
7,1,-67.54
7,1,-0.22454
7,1,-29.034
7,1,42.723
7,1,12.457
7,1,-56.879
7,1,-52.972
7,1,-27.894
7,2,-42.932
7,2,-16.398
7,2,28.809
7,2,51.175
7,2,-37.741
7,2,-33.033
7,2,-18.807
7,2,44.306
7,2,19.636
7,2,21.221
7,2,-24.031
7,2,-10.659
7,2,-6.7015
7,2,9.451
7,2,-10.229
7,2,-10.217
7,2,54.427
7,2,-9.8419
7,2,16.117
7,2,-1.9453
7,2,-3.7558
7,2,-0.25772
7,2,38.89
7,2,-24.114
7,2,-12.754
7,2,-26.861
7,2,-15.755
7,2,-8.6546
7,2,-33.051
7,2,-31.595
7,2,-6.8248
7,2,-27.556
7,2,-4.9507
7,2,-8.0336
7,2,-16.347
7,2,-2.3397
7,2,22.017
7,2,-36.849
7,2,-12.543
7,2,12.62
7,2,-5.2386
7,2,31.436
7,2,-24.829
7,2,-3.9725
7,2,-13.712
7,2,23.329
7,2,-31.019
7,2,-24.18
7,2,16.037
7,2,8.5041
7,2,-17.888
7,2,-33.818
7,2,-0.28494
7,2,-9.4872
7,2,16.486
7,2,56.961
7,2,-17.873
7,2,50.993
7,2,-16.914
7,2,12.382
7,2,53.163
7,2,3.8145
7,2,35.743
7,2,-26.449
7,2,-36.88
7,2,38.471
7,2,-53.321
7,2,-21.531
7,2,25.758
7,2,13.798
7,2,-6.7156
7,2,-25.834
7,2,-27.621
7,2,-24.636
7,2,9.3631
7,2,0.47325
7,2,17.082
7,2,-79.307
7,2,-35.242
8,3,58.581
8,3,53.293
8,3,-3.5308
8,3,88.804
8,3,40.268
8,3,-5.5497
8,3,44.141
8,3,17.558
8,3,-17.404
8,3,-44.946
8,3,-27.681
8,3,-8.6423
8,3,13.005
8,3,12.905
8,3,28.679
8,3,50.127
8,3,-38.185
8,3,-3.5144
8,3,-97.223
8,3,60.844
8,3,-15.85
8,3,-11.896
8,3,-55.13
8,3,48.449
8,3,-4.3252
8,3,7.7946
8,3,-4.9078
8,3,23.439
8,3,16.572
8,3,-29.43
8,3,-28.8
8,3,-22.519
8,3,-17.077
8,3,-50.146
8,3,-26.841
8,1,-5.6452
8,1,14.94
8,1,-12.361
8,1,19.415
8,1,16.223
8,1,8.0795
8,1,-56.954
8,1,0.51713
8,1,-12.042
8,1,-19.873
8,1,31.945
8,1,-5.5815
8,1,1.3916
8,1,39.249
8,1,32.063
8,1,-37.635
8,1,-0.4224
8,1,-49.053
8,1,47.873
8,1,2.5558
8,1,-33.198
8,1,49.27
8,1,19.176
8,1,45.973
8,2,-20.068
8,2,-10.146
8,2,-17.69
8,2,45.682
8,2,-34.567
8,2,16.621
8,2,-26.314
8,2,-18.894
8,2,-18.116
8,2,-4.7631
8,2,-1.5233
8,2,-1.889
8,2,-38.321
8,2,-17.421
8,2,-20.591
8,2,-27.314
8,2,-24.571
8,2,-8.1866
8,2,20.748
8,2,-33.569
8,2,-37.879
8,2,-7.53
8,2,-62.739
8,2,-3.8746
8,2,-54.266
8,2,50.516
9,3,-27.134
9,3,-34.688
9,3,13.493
9,3,-31.623
9,3,12.798
9,3,15.05
9,3,19.173
9,3,-0.80454
9,3,7.9686
9,3,-19.211
9,3,6.9029
9,3,29.116
9,3,37.107
9,3,54.789
9,3,-0.84991
9,3,28.483
9,3,3.1935
9,3,30.937
9,3,50.159
9,3,27.538
9,3,0.99815
9,3,-22.427
9,3,19.452
9,3,29
9,3,18.377
9,3,-1.0638
9,3,52.457
9,3,5.9879
9,3,11.069
9,3,9.3423
9,3,9.555
9,3,-30.707
9,3,1.7529
9,3,-6.7156
9,3,-6.3731
9,3,12.944
9,3,-19.694
9,3,-20.689
9,3,0.58224
9,3,3.9519
9,3,45.624
9,3,-16.529
9,3,-14.078
9,3,1.9098
9,3,-20.708
9,3,29.682
9,1,-16.918
9,1,-1.7052
9,1,-15.046
9,1,-35.131
9,1,-34.659
9,1,-35.499
9,1,5.5865
9,1,8.7576
9,1,65.658
9,1,-16.926
9,1,33.257
9,1,-0.76006
9,1,-1.0863
9,1,23.407
9,1,-7.7927
9,1,20.091
9,1,23.774
9,1,47.503
9,1,30.159
9,1,68.022
9,1,-53.311
9,1,28.007
9,1,-26.55
9,1,-12.853
9,1,7.1705
9,1,60.973
9,1,-39.345
9,1,12.247
9,1,-24.803
9,1,74.153
9,2,-23.46
9,2,27.001
9,2,18.099
9,2,25.626
9,2,-3.2981
9,2,-40.478
9,2,45.924
9,2,21.455
9,2,12.806
9,2,20.997
9,2,-26.452
9,2,-36.153
9,2,-5.559
9,2,-30.927
9,2,-58.432
9,2,-63.006
9,2,-50.623
9,2,15.077
9,2,-75.948
9,2,6.8771
9,2,41.514
9,2,-4.5807
9,2,35.166
9,2,14.806
9,2,-11.64
9,2,21.874
9,2,-95.244
9,2,-29.245
9,2,-20.141
9,2,-17.585
9,2,8.9525
10,3,-3.6057
10,3,14.903
10,3,5.9113
10,3,33.33
10,3,-28.906
10,3,-2.0247
10,3,-9.5233
10,3,-27.132
10,3,-7.817
10,3,-30.44
10,3,-24.316
10,3,12.204
10,3,-10.254
10,3,34.602
10,3,-11.544
10,3,-0.012901
10,3,8.434
10,3,19.611
10,3,18.649
10,3,14.505
10,3,6.5196
10,1,14.227
10,1,-2.1141
10,1,-3.3432
10,1,-16.428
10,1,7.2696
10,1,-16.498
10,1,-9.2249
10,1,-13.359
10,1,-30.902
10,1,19.702
10,1,12.518
10,1,52.202
10,1,-15.252
10,1,29.332
10,1,23.92
10,1,-1.9558
10,1,21.014
10,1,-20.641
10,1,23.841
10,1,-9.0134
10,1,-1.1728
10,1,-3.763
10,1,0.60574
10,1,-32.498
10,1,-13.77
10,1,13.797
10,1,-8.8912
10,1,-22.579
10,1,-5.2376
10,1,21.409
10,1,10.73
10,1,22.291
10,1,15.989
10,1,19.325
10,1,-2.4571
10,1,26.379
10,1,-67.632
10,1,-22.5
10,1,-13.4
10,1,17.916
10,1,30.195
10,1,-27.91
10,1,-9.2839
10,1,8.7259
10,1,5.2477
10,1,2.4662
10,1,-17.104
10,1,13.426
10,1,7.3929
10,1,11.092
10,1,12.439
10,1,-7.0334
10,1,47.094
10,1,7.49
10,1,-19.253
10,1,-33.697
10,1,12.162
10,1,-0.98556
10,1,22.558
10,1,27.869
10,1,-6.6628
10,1,-0.72388
10,1,-7.3729
10,1,36.359
10,1,2.4549
10,1,20.472
10,1,13.709
10,1,26.236
10,1,0.88232
10,1,5.9305
10,1,-8.4331
