id,cond,rt
9,3,1.58984375
9,3,1.734375
9,3,0.79296875
9,3,2.1953125
9,3,2.03515625
9,3,2.18359375
9,3,1.69140625
9,3,1.2265625
9,3,0.17578125
9,3,0.3515625
9,3,2
9,3,1.44140625
9,3,2.13671875
9,3,1.25390625
9,3,1
9,3,0.1875
9,3,1.828125
9,3,0.78125
12,1,0.41796875
12,1,0.765625
12,1,0.421875
12,1,0.3984375
12,1,0.453125
12,1,0.69921875
12,1,0.56640625
12,1,0.79296875
12,1,0.41015625
12,1,0.36328125
12,1,0.5078125
12,1,0.44921875
12,1,0.859375
12,1,0.76171875
12,1,0.60546875
12,1,0.828125
12,1,0.62109375
12,1,0.62109375
12,1,0.4453125
12,1,0.5
12,1,0.4453125
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,2,999
12,3,0.4296875
12,3,0.41796875
12,3,0.0703125
12,3,0.20703125
12,3,0.07421875
12,3,0.4296875
12,3,0.5
12,3,0.37890625
12,3,0.42578125
12,3,0.0078125
12,3,0.33203125
12,3,1.21875
12,3,0.44140625
12,3,0.390625
12,3,0.41015625
12,3,0.0078125
12,3,1.69921875
12,3,1.7734375
12,3,0.49609375
12,3,1.12890625
12,3,0.23046875
12,3,1.4375
12,3,0.22265625
12,3,0.13671875
15,1,1.359375
15,1,1.07421875
15,1,1.1953125
15,1,1.984375
15,1,1.25
15,1,1.2734375
15,1,1.35546875
15,1,1.04296875
15,1,1.2734375
15,1,0.96875
15,1,1.26171875
15,1,1.1015625
15,1,0.90625
15,1,1.4609375
15,1,0.62890625
15,1,0.64453125
15,1,0.765625
15,1,0.64453125
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,2,999
15,3,2.16015625
15,3,0.7109375
15,3,0.875
15,3,1.0703125
15,3,1.51953125
15,3,0.265625
15,3,1.25
15,3,2.16796875
15,3,1.421875
15,3,0.82421875
15,3,1.953125
15,3,2.16015625
15,3,1.1796875
15,3,0.44921875
15,3,1.609375
15,3,1.6640625
15,3,1.2734375
15,3,0.82421875
15,3,1.125
15,3,0.203125
15,3,0.8671875
15,3,1.19921875
15,3,1.25
15,3,1.921875
15,3,1.06640625
15,3,0.41015625
15,3,0.6953125
16,1,0.296875
16,1,0.79296875
16,1,0.34765625
16,1,1.01953125
16,1,1.03515625
16,1,1.2109375
16,1,1.609375
16,1,0.921875
16,1,2
16,1,1.515625
16,1,1.83203125
16,1,1.5
16,1,0.73046875
16,1,1.453125
16,1,1.3828125
16,1,1.3984375
16,1,0.84375
16,1,1.203125
16,1,1.68359375
16,1,1.5234375
16,1,0.55078125
16,1,0.9765625
16,1,1.76953125
16,1,0.6171875
16,1,0.82421875
16,1,1.859375
16,1,1.3984375
16,1,0.8515625
16,1,1.6484375
16,1,0.953125
16,1,0.77734375
16,1,0.8203125
16,1,2.203125
16,1,1.6015625
16,1,1.171875
16,1,1.046875
16,1,0.75
16,1,1.6484375
16,1,1.38671875
16,1,1.3046875
16,1,0.9140625
16,1,0.44921875
16,1,0.69140625
16,1,1.67578125
16,1,0.75390625
16,1,0.703125
16,1,0.78125
16,1,0.703125
16,1,0.78125
16,1,0.45703125
16,1,0.671875
16,1,1.6015625
16,1,1.0859375
16,1,0.60546875
16,1,0.71484375
16,1,0.671875
16,1,0.7578125
16,1,0.95703125
16,1,0.625
16,1,1.28515625
16,1,0.640625
16,1,0.87890625
16,1,0.97265625
16,1,0.578125
16,1,0.31640625
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,2,999
16,3,0.4609375
16,3,0.171875
16,3,0.5078125
16,3,0.47265625
16,3,0.328125
16,3,0.45703125
16,3,0.01171875
16,3,0.5
16,3,0.20703125
16,3,0.11328125
16,3,1.06640625
16,3,1.15625
16,3,0.078125
16,3,0.8359375
16,3,0.39453125
16,3,0.18359375
16,3,0.29296875
16,3,0.640625
17,1,0.79296875
17,1,1.88671875
17,1,1.58984375
17,1,1
17,1,1.29296875
17,1,0.9453125
17,1,0.67578125
17,1,1.16015625
17,1,1.00390625
17,1,0.77734375
17,1,1.12890625
17,1,1.00390625
17,1,0.59765625
17,1,0.921875
17,1,1
17,1,0.89453125
17,1,0.81640625
17,1,1.453125
17,1,0.765625
17,1,0.953125
17,1,0.96875
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,2,999
17,3,1.8828125
17,3,2.05078125
17,3,0.328125
17,3,2.00390625
17,3,0.328125
17,3,1.8671875
17,3,0.21875
17,3,0.953125
17,3,0.53125
17,3,1.16015625
17,3,0.47265625
17,3,2.01953125
17,3,1
17,3,1.72265625
17,3,1.1796875
17,3,0.0703125
17,3,1.1171875
17,3,0.2265625
17,3,0.9765625
17,3,2.1953125
17,3,1.0859375
17,3,0.75
17,3,0.359375
17,3,0.828125
17,3,1.45703125
17,3,1.18359375
17,3,0.015625
17,3,1.71875
17,3,1.27734375
17,3,0.3125
17,3,0.01171875
17,3,0.71484375
17,3,1.515625
17,3,1.515625
17,3,0.1484375
17,3,0.31640625
17,3,0.31640625
17,3,0.796875
17,3,0.03515625
17,3,1.9453125
17,3,1.05078125
17,3,1.125
17,3,0.55859375
17,3,0.39453125
17,3,1.96484375
18,1,0.40625
18,1,0.91796875
18,1,0.85546875
18,1,0.75
18,1,0.95703125
18,1,1.32421875
18,1,0.9375
18,1,0.5
18,1,0.90234375
18,1,0.5078125
18,1,0.57421875
18,1,0.87890625
18,1,1.25
18,1,1.10546875
18,1,0.5078125
18,1,0.7265625
18,1,1.0078125
18,1,0.8671875
18,1,0.88671875
18,1,0.75390625
18,1,0.77734375
18,1,0.42578125
18,1,0.78125
18,1,0.671875
18,1,0.703125
18,1,0.79296875
18,1,0.42578125
18,1,0.68359375
18,1,0.61328125
18,1,0.72265625
18,1,0.96484375
18,1,0.80859375
18,1,0.94921875
18,1,1.171875
18,1,0.39453125
18,1,0.67578125
18,1,0.546875
18,1,0.57421875
18,1,0.3828125
18,1,1.421875
18,1,1.13671875
18,1,1
18,1,0.390625
18,1,0.46484375
18,1,0.578125
18,1,0.76171875
18,1,1.20703125
18,1,0.4921875
18,1,0.7109375
18,1,0.8203125
18,1,0.59375
18,1,0.68359375
18,1,0.48828125
18,1,0.90234375
18,1,2.17578125
18,1,0.49609375
18,1,0.8125
18,1,0.98046875
18,1,0.74609375
18,1,0.8828125
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,2,999
18,3,1.5546875
18,3,0.69921875
18,3,2.12890625
18,3,0.66796875
18,3,0.92578125
18,3,0.65625
18,3,1.79296875
18,3,1.81640625
18,3,2.10546875
18,3,0.46875
18,3,1.71484375
18,3,2.0859375
18,3,1.046875
18,3,1.23046875
18,3,0.94921875
18,3,1.5234375
18,3,0.890625
18,3,0.16015625
18,3,0.85546875
18,3,0.70703125
18,3,1.87890625
18,3,0.28515625
18,3,0.75
18,3,2.015625
18,3,0.81640625
18,3,0.75390625
18,3,0.8359375
18,3,0.70703125
18,3,0.70703125
18,3,1.83203125
18,3,1.16015625
18,3,1.01953125
18,3,0.3359375
18,3,0.40234375
18,3,0.75
18,3,2.06640625
18,3,1.07421875
18,3,0.48828125
18,3,0.21875
18,3,1.109375
18,3,1.88671875
18,3,1.14453125
18,3,0.703125
18,3,1.7109375
18,3,0.39453125
18,3,2.1640625
18,3,0.92578125
18,3,0.1796875
18,3,0.953125
18,3,0.60546875
18,3,1.08203125
18,3,1.55078125
18,3,0.59375
18,3,0.80078125
18,3,0.34765625
18,3,1.29296875
18,3,0.1171875
18,3,0.0078125
18,3,0.1796875
18,3,0.32421875
19,1,0.70703125
19,1,0.76953125
19,1,0.83984375
19,1,0.59765625
19,1,0.75
19,1,0.80859375
19,1,0.83984375
19,1,0.31640625
19,1,0.31640625
19,1,1.02734375
19,1,0.578125
19,1,0.859375
19,1,0.4140625
19,1,0.515625
19,1,0.4453125
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,2,999
19,3,1.96875
19,3,1.6796875
19,3,1.40234375
19,3,1.22265625
19,3,2.0234375
19,3,1.7578125
19,3,1.65625
19,3,1.83203125
19,3,1.9765625
19,3,1.71484375
19,3,1.55859375
19,3,0.3828125
19,3,1.66796875
19,3,1.60546875
19,3,2.2265625
19,3,1.734375
19,3,1.9609375
19,3,1.671875
19,3,1.38671875
19,3,1.85546875
19,3,2.09765625
19,3,1.75390625
19,3,1.8671875
19,3,0.84765625
19,3,2.13671875
19,3,1.88671875
19,3,1.78515625
19,3,1.6953125
19,3,1.77734375
19,3,1.90625
19,3,2.23046875
19,3,1.37890625
19,3,1.18359375
19,3,1.6171875
19,3,2.046875
19,3,2.09375
19,3,0.8515625
19,3,1.08203125
19,3,1.37109375
19,3,1.5703125
19,3,1.8984375
19,3,1.94140625
19,3,1.87109375
19,3,1.41015625
19,3,0.9375
19,3,1.33984375
19,3,1.50390625
19,3,1.25
20,1,1.0546875
20,1,1.01171875
20,1,0.95703125
20,1,1.2890625
20,1,1.2578125
20,1,1.015625
20,1,1.07421875
20,1,1.1796875
20,1,1.1875
20,1,1.265625
20,1,0.9140625
20,1,1.13671875
20,1,0.640625
20,1,0.6328125
20,1,1.25
20,1,1.09375
20,1,0.91796875
20,1,0.890625
20,1,0.84765625
20,1,1.1484375
20,1,0.9375
20,1,1.03125
20,1,1.09375
20,1,0.875
20,1,0.98046875
20,1,1.08984375
20,1,0.95703125
20,1,1.05078125
20,1,1.03515625
20,1,1.05859375
20,1,1.23046875
20,1,1.25
20,1,1.109375
20,1,0.75
20,1,1.203125
20,1,1.03125
20,1,1.30078125
20,1,1.00390625
20,1,1.046875
20,1,1.4453125
20,1,1.20703125
20,1,1.05859375
20,1,0.95703125
20,1,1.07421875
20,1,0.9296875
20,1,1.12890625
20,1,1
20,1,0.8515625
20,1,1.15625
20,1,1.03515625
20,1,0.7265625
20,1,0.90625
20,1,1.15625
20,1,1.33984375
20,1,1.08203125
20,1,1.421875
20,1,1.03125
20,1,1.41796875
20,1,0.9296875
20,1,0.859375
20,1,0.9609375
20,1,0.93359375
20,1,0.76171875
20,1,0.82421875
20,1,0.9609375
20,1,1.0703125
20,1,0.76953125
20,1,1.25390625
20,1,0.85546875
20,1,0.73828125
20,1,0.71484375
20,1,0.9375
20,1,0.73046875
20,1,1.06640625
20,1,1.40234375
20,1,0.83984375
20,1,0.796875
20,1,0.75390625
20,1,0.83984375
20,1,0.96484375
20,1,1.06640625
20,1,0.703125
20,1,0.73046875
20,1,1.18359375
20,1,1.06640625
20,1,0.82421875
20,1,0.96484375
20,1,0.92578125
20,1,0.8203125
20,1,0.83203125
20,1,0.83984375
20,1,0.80078125
20,1,0.90625
20,1,0.94140625
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,2,999
20,3,1.3046875
20,3,0.01171875
20,3,0.10546875
20,3,0.05078125
20,3,1.6875
20,3,1.91015625
20,3,2.1875
20,3,2.05859375
20,3,1.84375
20,3,1.92578125
20,3,0.1015625
20,3,2.203125
20,3,1.9921875
20,3,0.015625
20,3,0.04296875
20,3,0.05859375
20,3,1.78515625
20,3,0.36328125
20,3,1.37890625
20,3,1.8984375
20,3,0.07421875
20,3,1.73828125
20,3,1.40234375
20,3,2.1328125
20,3,1.33203125
20,3,1.9921875
20,3,1.3359375
21,1,0.375
21,1,0.5390625
21,1,0.43359375
21,1,0.39453125
21,1,0.38671875
21,1,0.40234375
21,1,0.8671875
21,1,0.44140625
21,1,0.41796875
21,1,0.45703125
21,1,0.35546875
21,1,0.44921875
21,1,0.4140625
21,1,0.421875
21,1,0.41796875
21,1,0.3984375
21,1,0.390625
21,1,0.76171875
21,1,0.42578125
21,1,0.3671875
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,2,999
21,3,1.8359375
21,3,0.17578125
21,3,0.265625
21,3,1.39453125
21,3,0.27734375
21,3,1.66015625
21,3,1.4375
21,3,1.25
21,3,1.4765625
21,3,1.61328125
21,3,1.87109375
21,3,1.56640625
21,3,1.81640625
21,3,0.0078125
21,3,0.203125
21,3,0.08984375
21,3,0.14453125
21,3,0.10546875
21,3,1.13671875
21,3,1.4140625
21,3,0.27734375
21,3,0.22265625
21,3,0.21875
21,3,2.09765625
21,3,0.25
21,3,1.5546875
21,3,0.16015625
21,3,1.71484375
21,3,1.76171875
21,3,1.7890625
21,3,1.6640625
21,3,1.87890625
21,3,2.1484375
21,3,1.5
21,3,0.22265625
21,3,1.8046875
21,3,1.765625
21,3,0.1640625
21,3,2
21,3,1.76171875
21,3,1.7734375
21,3,1.5
21,3,1.28125
21,3,1.46875
21,3,1.82421875
21,3,1.4296875
21,3,1.609375
21,3,2.0703125
21,3,0.15234375
22,1,0.6796875
22,1,0.546875
22,1,0.39453125
22,1,1.01953125
22,1,1.1640625
22,1,1.05859375
22,1,0.87890625
22,1,0.5078125
22,1,0.7734375
22,1,1.1953125
22,1,1.12890625
22,1,1
22,1,0.89453125
22,1,1.30859375
22,1,0.93359375
22,1,0.96875
22,1,1.12109375
22,1,0.73046875
22,1,0.87109375
22,1,0.55859375
22,1,0.61328125
22,1,0.44140625
22,1,0.61328125
22,1,0.6171875
22,1,0.5546875
22,1,0.765625
22,1,1.046875
22,1,0.4453125
22,1,0.890625
22,1,1.00390625
22,1,0.84765625
22,1,1.05859375
22,1,0.59765625
22,1,1.0703125
22,1,0.9296875
22,1,0.9765625
22,1,0.89453125
22,1,0.859375
22,1,0.40625
22,1,0.46484375
22,1,0.7578125
22,1,0.61328125
22,1,0.42578125
22,1,0.6171875
22,1,0.59765625
22,1,1.37890625
22,1,0.43359375
22,1,0.90234375
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,2,999
22,3,0.4609375
22,3,0.25
22,3,1.1328125
22,3,1.08984375
22,3,1.1015625
22,3,0.9296875
22,3,0.1484375
22,3,0.20703125
22,3,2.0078125
22,3,1.39453125
22,3,0.94140625
22,3,0.25
22,3,0.62890625
22,3,1.890625
22,3,0.5
22,3,0.5703125
22,3,1.00390625
22,3,1.203125
22,3,2.16015625
22,3,0.2109375
22,3,1.0390625
22,3,1.37109375
22,3,0.28125
22,3,0.453125
22,3,1.5390625
22,3,2.171875
22,3,0.98046875
22,3,1.18359375
22,3,1.3203125
22,3,2.05859375
22,3,0.046875
22,3,0.2109375
22,3,0.1171875
22,3,0.5
22,3,0.26171875
22,3,0.33984375
22,3,1.7578125
22,3,1.6875
22,3,0.05078125
22,3,1.47265625
22,3,1.78125
22,3,1.0703125
22,3,1.69921875
22,3,1.21484375
22,3,1.9453125
22,3,2.1328125
22,3,2.32421875
22,3,2.03125
23,1,0.76953125
23,1,0.78125
23,1,0.8203125
23,1,0.64453125
23,1,0.62890625
23,1,0.86328125
23,1,0.390625
23,1,0.54296875
23,1,0.609375
23,1,0.75
23,1,0.55078125
23,1,0.46484375
23,1,0.66796875
23,1,1.296875
23,1,1.01953125
23,1,0.75390625
23,1,0.77734375
23,1,0.6640625
23,1,0.88671875
23,1,0.67578125
23,1,0.65234375
23,1,1.31640625
23,1,0.65234375
23,1,0.60546875
23,1,0.52734375
23,1,0.88671875
23,1,0.59765625
23,1,0.421875
23,1,0.77734375
23,1,0.79296875
23,1,0.91796875
23,1,0.69921875
23,1,0.6171875
23,1,1.67578125
23,1,0.640625
23,1,0.875
23,1,0.59375
23,1,0.75
23,1,0.51171875
23,1,0.59375
23,1,0.8515625
23,1,0.62890625
23,1,0.65234375
23,1,0.6171875
23,1,0.6015625
23,1,0.6328125
23,1,0.53125
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,2,999
23,3,0.671875
23,3,2.12890625
23,3,1.14453125
23,3,0.390625
23,3,0.796875
23,3,1.63671875
23,3,0.16796875
23,3,0.0078125
23,3,0.41015625
23,3,1.83984375
23,3,0.9375
23,3,1.30859375
23,3,0.046875
23,3,1.51953125
23,3,0.2265625
23,3,1.44140625
23,3,0.9296875
23,3,0.36328125
23,3,1.53515625
23,3,1.57421875
23,3,0.71484375
